"product_id","name","slug","description","price","sale_price","stock_quantity","average_rating","num_reviews","feature_text","is_active","is_new","created_at","updated_at","brand_id","category_id","short_description","base_price","review_count","sold_count","view_count","status","is_bestseller","tags"
"41","Femella Women Orange Dress","femella-women-orange-dress-59895","Femella Women Orange Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Orange, mùa Fall, phong cách Casual.","399000.00","","16","4.00","282","Gender: women; Master: Apparel; SubCategory: Dress; Type: Dresses; Color: Orange; Season: Fall; Usage: Casual; Source ID: 59895","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","42","10","Femella Women Orange Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Orange, mùa Fall, phong cách Casual.","399000.00","282","449","4490","active","False","women,apparel,dress,dresses,orange,fall,casual,femella"
"42","Arrow Woman Women Blue Dress","arrow-woman-women-blue-dress-39716","Arrow Woman Women Blue Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Blue, mùa Summer, phong cách Casual.","399000.00","","37","4.50","252","Gender: women; Master: Apparel; SubCategory: Dress; Type: Dresses; Color: Blue; Season: Summer; Usage: Casual; Source ID: 39716","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","7","10","Arrow Woman Women Blue Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Blue, mùa Summer, phong cách Casual.","399000.00","252","656","9840","active","False","women,apparel,dress,dresses,blue,summer,casual,arrow"
"43","Rocia Women Black Sandals","rocia-women-black-sandals-42731","Rocia Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","86","4.60","229","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 42731","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","229","509","6617","active","True","women,footwear,shoes,flats,black,winter,casual,rocia"
"44","Catwalk Women Pink Shoes","catwalk-women-pink-shoes-49577","Catwalk Women Pink Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Pink, mùa Winter, phong cách Casual.","399000.00","","82","4.80","186","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Pink; Season: Winter; Usage: Casual; Source ID: 49577","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","20","11","Catwalk Women Pink Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Pink, mùa Winter, phong cách Casual.","399000.00","186","31","558","active","False","women,footwear,shoes,flats,pink,winter,casual,catwalk"
"45","HM Women Multicoloured Heels","hm-women-multicoloured-heels-57014","HM Women Multicoloured Heels thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Multi, mùa Winter, phong cách Casual.","399000.00","","62","4.60","278","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Multi; Season: Winter; Usage: Casual; Source ID: 57014","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","55","11","HM Women Multicoloured Heels thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Multi, mùa Winter, phong cách Casual.","399000.00","278","166","3154","active","False","women,footwear,shoes,flats,multi,winter,casual,hm"
"46","Tiptopp Women Black Sandals","tiptopp-women-black-sandals-47450","Tiptopp Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Summer, phong cách Casual.","399000.00","","75","4.30","169","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Summer; Usage: Casual; Source ID: 47450","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","117","11","Tiptopp Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Summer, phong cách Casual.","399000.00","169","500","2500","active","False","women,footwear,shoes,flats,black,summer,casual,tiptopp"
"47","Catwalk Women Mary Jane Tan Casual Shoes","catwalk-women-mary-jane-tan-casual-shoes-19033","Catwalk Women Mary Jane Tan Casual Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Tan, mùa Winter, phong cách Casual.","399000.00","","80","3.90","140","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Tan; Season: Winter; Usage: Casual; Source ID: 19033","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","20","11","Catwalk Women Mary Jane Tan Casual Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Tan, mùa Winter, phong cách Casual.","399000.00","140","569","9673","active","False","women,footwear,shoes,flats,tan,winter,casual,catwalk"
"48","HM Women Black Sandals","hm-women-black-sandals-56982","HM Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","57","4.00","60","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 56982","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","55","11","HM Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","60","346","2768","active","False","women,footwear,shoes,flats,black,winter,casual,hm"
"49","Skechers Women Ever Lasting Black Sandals","skechers-women-ever-lasting-black-sandals-13174","Skechers Women Ever Lasting Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","57","4.70","23","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 13174","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","108","11","Skechers Women Ever Lasting Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","23","492","6888","active","False","women,footwear,shoes,flats,black,winter,casual,skechers"
"50","Timberland Women Nekkol Convertable Black Sports Sandals","timberland-women-nekkol-convertable-black-sports-sandals-6912","Timberland Women Nekkol Convertable Black Sports Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Fall, phong cách Casual.","399000.00","","26","4.30","194","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Fall; Usage: Casual; Source ID: 6912","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","116","11","Timberland Women Nekkol Convertable Black Sports Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Fall, phong cách Casual.","399000.00","194","105","1680","active","False","women,footwear,shoes,flats,black,fall,casual,timberland"
"51","Rocia Women Brown Sandals","rocia-women-brown-sandals-42705","Rocia Women Brown Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Brown, mùa Winter, phong cách Casual.","399000.00","","51","4.30","209","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Brown; Season: Winter; Usage: Casual; Source ID: 42705","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Brown Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Brown, mùa Winter, phong cách Casual.","399000.00","209","241","2651","active","False","women,footwear,shoes,flats,brown,winter,casual,rocia"
"52","Carlton London Women Red Flats","carlton-london-women-red-flats-59040","Carlton London Women Red Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Red, mùa Winter, phong cách Casual.","399000.00","","76","4.30","60","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Red; Season: Winter; Usage: Casual; Source ID: 59040","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","19","11","Carlton London Women Red Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Red, mùa Winter, phong cách Casual.","399000.00","60","806","8060","active","True","women,footwear,shoes,flats,red,winter,casual,carlton"
"53","Rocia Women Black & Brown Sandals","rocia-women-black-brown-sandals-45409","Rocia Women Black & Brown Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","95","4.40","141","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 45409","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Black & Brown Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","141","236","2832","active","False","women,footwear,shoes,flats,black,winter,casual,rocia"
"54","Carlton London Women Black Flats","carlton-london-women-black-flats-59019","Carlton London Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","46","3.90","204","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 59019","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","19","11","Carlton London Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","204","617","8021","active","False","women,footwear,shoes,flats,black,winter,casual,carlton"
"55","Catwalk Women Black Flats","catwalk-women-black-flats-49594","Catwalk Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","32","4.30","108","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 49594","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","20","11","Catwalk Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","108","202","3232","active","False","women,footwear,shoes,flats,black,winter,casual,catwalk"
"56","Carlton London Women Classy Gold Sandals","carlton-london-women-classy-gold-sandals-20777","Carlton London Women Classy Gold Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Fall, phong cách Casual.","399000.00","","33","4.70","113","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Gold; Season: Fall; Usage: Casual; Source ID: 20777","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","19","11","Carlton London Women Classy Gold Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Fall, phong cách Casual.","399000.00","113","296","4440","active","False","women,footwear,shoes,flats,gold,fall,casual,carlton"
"57","Rocia Women Bronze Sandal","rocia-women-bronze-sandal-42700","Rocia Women Bronze Sandal thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Bronze, mùa Spring, phong cách Casual.","399000.00","","80","4.30","144","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Bronze; Season: Spring; Usage: Casual; Source ID: 42700","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Bronze Sandal thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Bronze, mùa Spring, phong cách Casual.","399000.00","144","156","936","active","False","women,footwear,shoes,flats,bronze,spring,casual,rocia"
"58","Portia Women Yellow Flats","portia-women-yellow-flats-47602","Portia Women Yellow Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Brown, mùa Winter, phong cách Casual.","399000.00","","22","4.40","196","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Brown; Season: Winter; Usage: Casual; Source ID: 47602","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","92","11","Portia Women Yellow Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Brown, mùa Winter, phong cách Casual.","399000.00","196","60","600","active","False","women,footwear,shoes,flats,brown,winter,casual,portia"
"59","Rocia Women Gold Sandals","rocia-women-gold-sandals-42695","Rocia Women Gold Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Winter, phong cách Casual.","399000.00","","92","4.20","253","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Gold; Season: Winter; Usage: Casual; Source ID: 42695","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Gold Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Winter, phong cách Casual.","399000.00","253","153","1224","active","False","women,footwear,shoes,flats,gold,winter,casual,rocia"
"60","Rocia Women Black Flats","rocia-women-black-flats-13481","Rocia Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Fall, phong cách Casual.","399000.00","","99","4.10","105","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Fall; Usage: Casual; Source ID: 13481","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","103","11","Rocia Women Black Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Fall, phong cách Casual.","399000.00","105","393","6288","active","False","women,footwear,shoes,flats,black,fall,casual,rocia"
"61","HM Women Black Sandals","hm-women-black-sandals-56997","HM Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","","19","4.10","79","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Black; Season: Winter; Usage: Casual; Source ID: 56997","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","55","11","HM Women Black Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","399000.00","79","501","4509","active","False","women,footwear,shoes,flats,black,winter,casual,hm"
"62","HM Women Golden Sandals","hm-women-golden-sandals-57006","HM Women Golden Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Winter, phong cách Ethnic.","399000.00","","13","4.30","129","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Gold; Season: Winter; Usage: Ethnic; Source ID: 57006","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","55","11","HM Women Golden Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Gold, mùa Winter, phong cách Ethnic.","399000.00","129","301","1505","active","False","women,footwear,shoes,flats,gold,winter,ethnic,hm"
"63","Portia Women Grey Flats","portia-women-grey-flats-47542","Portia Women Grey Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Grey, mùa Winter, phong cách Casual.","399000.00","","30","4.60","260","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Grey; Season: Winter; Usage: Casual; Source ID: 47542","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","92","11","Portia Women Grey Flats thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Grey, mùa Winter, phong cách Casual.","399000.00","260","996","14940","active","True","women,footwear,shoes,flats,grey,winter,casual,portia"
"64","Playboy Men Red Flip Flops","playboy-men-red-flip-flops-24107","Playboy Men Red Flip Flops thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Red, mùa Fall, phong cách Casual.","159000.00","","88","4.20","178","Gender: men; Master: Footwear; SubCategory: Flip Flops; Type: Flip Flops; Color: Red; Season: Fall; Usage: Casual; Source ID: 24107","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","91","12","Playboy Men Red Flip Flops thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Red, mùa Fall, phong cách Casual.","159000.00","178","338","3042","active","False","men,footwear,flip-flops,flip-flops,red,fall,casual,playboy"
"65","ADIDAS Mens Calo Lea M Brown Flip Flops","adidas-mens-calo-lea-m-brown-flip-flops-12980","ADIDAS Mens Calo Lea M Brown Flip Flops thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Brown, mùa Fall, phong cách Casual.","159000.00","","99","3.90","80","Gender: men; Master: Footwear; SubCategory: Flip Flops; Type: Flip Flops; Color: Brown; Season: Fall; Usage: Casual; Source ID: 12980","1","False","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","3","12","ADIDAS Mens Calo Lea M Brown Flip Flops thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Brown, mùa Fall, phong cách Casual.","159000.00","80","231","1848","active","False","men,footwear,flip-flops,flip-flops,brown,fall,casual,adidas"
"66","ADIDAS Men's Adi Jumble Blue Flip Flop","adidas-men-s-adi-jumble-blue-flip-flop-5627","ADIDAS Men's Adi Jumble Blue Flip Flop thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","159000.00","","26","3.80","157","Gender: men; Master: Footwear; SubCategory: Flip Flops; Type: Flip Flops; Color: Blue; Season: Summer; Usage: Casual; Source ID: 5627","1","True","6/17/2026 10:38:12 AM","6/17/2026 10:38:12 AM","3","12","ADIDAS Men's Adi Jumble Blue Flip Flop thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","159000.00","157","955","12415","active","True","men,footwear,flip-flops,flip-flops,blue,summer,casual,adidas"
